# N M B speedup l1_naiv l1_opt l2_naiv l2_opt l3_naiv l3_opt
1.000000000000000000e+04 1.000000000000000000e+04 1.395000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.047000000000000000e+09 1.071000000000000000e+09 1.321000000000000000e+08 6.259000000000000000e+07 7.133000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.501000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.075000000000000000e+09 9.467000000000000000e+08 6.255000000000000000e+07 6.705000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.900000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.050000000000000000e+09 1.073000000000000000e+09 9.450000000000000000e+07 6.258000000000000000e+07 6.835000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.660000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.060000000000000000e+09 1.077000000000000000e+09 4.080000000000000000e+08 6.245000000000000000e+07 6.974000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.984000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.056000000000000000e+09 1.071000000000000000e+09 4.274000000000000000e+08 6.253000000000000000e+07 6.836000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.226000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.046000000000000000e+09 1.071000000000000000e+09 7.624000000000000000e+07 6.256000000000000000e+07 7.238000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.890000000000000000e+02 1.010000000000000009e+00 2.126000000000000000e+08 2.127000000000000000e+08 2.161000000000000000e+08 1.936000000000000000e+07 1.275000000000000000e+07 1.287000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.320000000000000000e+02 1.000000000000000000e+00 2.420000000000000000e+07 2.318000000000000000e+07 1.388000000000000000e+07 1.397000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.020000000000000000e+02 1.520000000000000018e+00 2.126000000000000000e+08 2.967000000000000000e+07 2.228000000000000000e+08 2.498000000000000000e+07 5.698000000000000000e+07 1.321000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.309000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 1.046000000000000000e+08 6.261000000000000000e+07 7.202000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.212000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 7.393000000000000000e+08 6.257000000000000000e+07 6.791000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.853000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.076000000000000000e+09 5.893000000000000000e+08 6.251000000000000000e+07 6.961000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.394000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.048000000000000000e+09 1.072000000000000000e+09 3.110000000000000000e+08 6.256000000000000000e+07 7.067000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.232000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.050000000000000000e+09 1.072000000000000000e+09 7.704000000000000000e+07 6.247000000000000000e+07 7.018000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.560000000000000000e+02 1.090000000000000080e+00 1.063000000000000000e+09 5.863000000000000000e+08 1.069000000000000000e+09 1.078000000000000000e+08 6.280000000000000000e+07 6.680000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.531000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.075000000000000000e+09 1.346000000000000000e+08 6.255000000000000000e+07 7.083000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 6.560000000000000000e+02 1.030000000000000027e+00 1.063000000000000000e+09 1.048000000000000000e+09 1.071000000000000000e+09 8.367000000000000000e+07 6.261000000000000000e+07 7.328000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.989000000000000000e+03 1.040000000000000036e+00 1.065000000000000000e+09 1.060000000000000000e+09 1.068000000000000000e+09 4.739000000000000000e+08 6.268000000000000000e+07 6.913000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.379000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.063000000000000000e+09 1.070000000000000000e+09 8.930000000000000000e+08 6.259000000000000000e+07 6.826000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 7.800000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 8.660000000000000000e+07 6.250000000000000000e+07 6.868000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.601000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.070000000000000000e+09 1.019000000000000000e+09 6.261000000000000000e+07 6.708000000000000000e+07
6.500000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.139999999999999902e+00 6.915000000000000000e+08 1.040000000000000000e+08 6.968000000000000000e+08 8.340000000000000000e+07 4.073000000000000000e+07 4.359000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.708000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 8.964000000000000000e+08 6.261000000000000000e+07 6.717000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.880000000000000000e+02 1.000000000000000000e+00 2.447000000000000000e+07 2.221000000000000000e+07 1.386000000000000000e+07 1.648000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.040000000000000000e+02 9.899999999999999911e-01 2.435000000000000000e+07 2.483000000000000000e+07 1.388000000000000000e+07 1.388000000000000000e+07 1.347000000000000000e+07 1.347000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.122000000000000000e+03 9.799999999999999822e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 5.658000000000000000e+08 6.255000000000000000e+07 6.825000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.958000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.045000000000000000e+09 1.073000000000000000e+09 6.739000000000000000e+08 6.250000000000000000e+07 6.889000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 9.280000000000000000e+02 1.050000000000000044e+00 1.065000000000000000e+09 1.065000000000000000e+09 1.068000000000000000e+09 7.906000000000000000e+07 6.276000000000000000e+07 7.418000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.690000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 5.643000000000000000e+08 6.254000000000000000e+07 6.847000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 9.440000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 1.601000000000000000e+08 6.255000000000000000e+07 6.814000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.888000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.063000000000000000e+09 1.075000000000000000e+09 5.925000000000000000e+08 6.256000000000000000e+07 6.959000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.945000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.059000000000000000e+09 1.072000000000000000e+09 6.550000000000000000e+08 6.252000000000000000e+07 6.941000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.800000000000000000e+02 1.020000000000000018e+00 1.063000000000000000e+09 9.525000000000000000e+08 1.074000000000000000e+09 1.064000000000000000e+08 6.261000000000000000e+07 6.935000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.633000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.045000000000000000e+09 1.071000000000000000e+09 1.028000000000000000e+08 6.258000000000000000e+07 7.050000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.500000000000000000e+02 1.159999999999999920e+00 2.126000000000000000e+08 2.126000000000000000e+08 2.186000000000000000e+08 1.857000000000000000e+07 3.185000000000000000e+07 1.337000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.722000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.073000000000000000e+09 8.356000000000000000e+08 6.254000000000000000e+07 6.712000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.255000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 1.128000000000000000e+08 6.257000000000000000e+07 6.870000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.739000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 9.653000000000000000e+08 6.255000000000000000e+07 6.704000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.789000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.074000000000000000e+09 5.551000000000000000e+08 6.252000000000000000e+07 6.901000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.098000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.053000000000000000e+09 1.070000000000000000e+09 1.321000000000000000e+08 6.253000000000000000e+07 6.477000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 8.230000000000000000e+02 1.060000000000000053e+00 1.065000000000000000e+09 1.054000000000000000e+09 1.068000000000000000e+09 8.094000000000000000e+07 6.269000000000000000e+07 6.831000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.817000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.075000000000000000e+09 9.035000000000000000e+08 6.258000000000000000e+07 6.710000000000000000e+07
1.000000000000000000e+04 5.400000000000000000e+03 2.000000000000000000e+02 1.189999999999999947e+00 5.749000000000000000e+08 9.159000000000000000e+07 5.813000000000000000e+08 6.846000000000000000e+07 3.375000000000000000e+07 3.399000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.570000000000000000e+02 1.169999999999999929e+00 2.126000000000000000e+08 1.119000000000000000e+08 2.153000000000000000e+08 2.147000000000000000e+07 2.012000000000000000e+07 1.322000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.153000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 7.733000000000000000e+07 6.258000000000000000e+07 6.971000000000000000e+07
1.500000000000000000e+03 1.500000000000000000e+03 2.000000000000000000e+02 1.189999999999999947e+00 2.392000000000000000e+07 2.673000000000000000e+06 3.698000000000000000e+06 2.873000000000000000e+06 1.419000000000000000e+06 1.423000000000000000e+06
1.000000000000000000e+03 1.000000000000000000e+05 1.280000000000000000e+02 1.169999999999999929e+00 1.063000000000000000e+09 9.212000000000000000e+07 1.076000000000000000e+09 1.022000000000000000e+08 6.302000000000000000e+07 6.845000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 8.000000000000000000e+00 9.000000000000000222e-01 2.608000000000000000e+07 3.335000000000000000e+07 1.368000000000000000e+07 1.358000000000000000e+07 1.350000000000000000e+07 1.347000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 7.800000000000000000e+01 2.149999999999999911e+00 2.126000000000000000e+08 2.135000000000000000e+07 2.731000000000000000e+08 1.618000000000000000e+07 1.532000000000000000e+08 1.493000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.763000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 4.535000000000000000e+08 6.253000000000000000e+07 6.955000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 6.300000000000000000e+01 1.080000000000000071e+00 1.063000000000000000e+09 1.132000000000000000e+08 1.071000000000000000e+09 7.908000000000000000e+07 6.253000000000000000e+07 6.373000000000000000e+07
1.000000000000000000e+04 9.000000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 9.566000000000000000e+08 1.181000000000000000e+08 9.627000000000000000e+08 1.142000000000000000e+08 5.633000000000000000e+07 6.074000000000000000e+07
1.900000000000000000e+03 1.900000000000000000e+03 2.000000000000000000e+02 1.250000000000000000e+00 3.837000000000000000e+07 4.988000000000000000e+06 2.143000000000000000e+07 4.599000000000000000e+06 2.274000000000000000e+06 2.329000000000000000e+06
1.000000000000000000e+05 2.000000000000000000e+02 4.160000000000000000e+02 1.000000000000000000e+00 2.522000000000000000e+07 2.314000000000000000e+07 1.379000000000000000e+07 1.400000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.440000000000000000e+02 1.120000000000000107e+00 2.126000000000000000e+08 2.126000000000000000e+08 2.168000000000000000e+08 1.865000000000000000e+07 2.627000000000000000e+07 1.323000000000000000e+07
1.000000000000000000e+04 6.300000000000000000e+03 2.000000000000000000e+02 1.189999999999999947e+00 6.697000000000000000e+08 9.048000000000000000e+07 6.748000000000000000e+08 7.998000000000000000e+07 3.941000000000000000e+07 4.177000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 2.290000000000000000e+02 1.760000000000000009e+00 2.125000000000000000e+08 5.824000000000000000e+07 2.454000000000000000e+08 2.302000000000000000e+07 1.218000000000000000e+08 1.342000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.093000000000000000e+03 1.040000000000000036e+00 1.065000000000000000e+09 1.065000000000000000e+09 1.067000000000000000e+09 5.700000000000000000e+08 6.274000000000000000e+07 6.882000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 5.100000000000000000e+02 1.000000000000000000e+00 2.432000000000000000e+07 2.484000000000000000e+07 1.385000000000000000e+07 1.387000000000000000e+07 1.349000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.130000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.061000000000000000e+09 1.073000000000000000e+09 1.012000000000000000e+08 6.256000000000000000e+07 6.640000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.440000000000000000e+02 1.020000000000000018e+00 2.126000000000000000e+08 2.123000000000000000e+08 2.147000000000000000e+08 1.992000000000000000e+07 1.413000000000000000e+07 1.322000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.500000000000000000e+02 2.049999999999999822e+00 2.133000000000000000e+08 2.102000000000000000e+07 2.514000000000000000e+08 2.411000000000000000e+07 1.022000000000000000e+08 1.399000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.390000000000000000e+02 1.139999999999999902e+00 1.063000000000000000e+09 3.801000000000000000e+08 1.071000000000000000e+09 1.123000000000000000e+08 6.292000000000000000e+07 6.721000000000000000e+07
1.024000000000000000e+03 2.048000000000000000e+03 1.280000000000000000e+02 1.179999999999999938e+00 2.231000000000000000e+07 1.942000000000000000e+06 1.098000000000000000e+07 2.861000000000000000e+06 1.330000000000000000e+06 1.432000000000000000e+06
